@RELATION amazon

@ATTRIBUTE id string
@ATTRIBUTE mean_r numeric
@ATTRIBUTE mean_g numeric
@ATTRIBUTE mean_b numeric
@ATTRIBUTE mean_intensity numeric
@ATTRIBUTE gray_histogram_0 numeric
@ATTRIBUTE gray_histogram_1 numeric
@ATTRIBUTE gray_histogram_2 numeric
@ATTRIBUTE gray_histogram_3 numeric
@ATTRIBUTE gray_histogram_4 numeric
@ATTRIBUTE gray_histogram_5 numeric
@ATTRIBUTE gray_histogram_6 numeric
@ATTRIBUTE gray_histogram_7 numeric
@ATTRIBUTE gray_histogram_8 numeric
@ATTRIBUTE gray_histogram_9 numeric
@ATTRIBUTE gray_histogram_10 numeric
@ATTRIBUTE gray_histogram_11 numeric
@ATTRIBUTE gray_histogram_12 numeric
@ATTRIBUTE gray_histogram_13 numeric
@ATTRIBUTE gray_histogram_14 numeric
@ATTRIBUTE gray_histogram_15 numeric
@ATTRIBUTE lbp_histogram_0 numeric
@ATTRIBUTE lbp_histogram_1 numeric
@ATTRIBUTE lbp_histogram_2 numeric
@ATTRIBUTE lbp_histogram_3 numeric
@ATTRIBUTE lbp_histogram_4 numeric
@ATTRIBUTE lbp_histogram_5 numeric
@ATTRIBUTE lbp_histogram_6 numeric
@ATTRIBUTE lbp_histogram_7 numeric
@ATTRIBUTE lbp_histogram_8 numeric
@ATTRIBUTE lbp_histogram_9 numeric
@ATTRIBUTE lbp_histogram_10 numeric
@ATTRIBUTE lbp_histogram_11 numeric
@ATTRIBUTE lbp_histogram_12 numeric
@ATTRIBUTE lbp_histogram_13 numeric
@ATTRIBUTE lbp_histogram_14 numeric
@ATTRIBUTE lbp_histogram_15 numeric
@ATTRIBUTE class {forest,water,grass,dirty,human-made}

@DATA
'02783.2',123.358028,128.659756,120.109855,126.097692,0.005742,0.071271,0.148054,0.165019,0.193763,0.236617,0.293483,0.379750,0.451020,0.468510,0.361866,0.223787,0.120261,0.053781,0.020705,0.011386,0.233512,0.093375,0.094441,0.071223,0.050582,0.039180,0.036930,0.035863,0.036160,0.035982,0.039713,0.037848,0.038825,0.042290,0.039565,0.074511,forest
'02783.1',148.492152,153.997678,139.366816,150.682252,0.000539,0.012649,0.048977,0.074465,0.093263,0.121826,0.160532,0.230051,0.348612,0.496495,0.524582,0.419051,0.233095,0.113076,0.048026,0.037534,0.243370,0.094314,0.091524,0.072091,0.051342,0.040856,0.037071,0.033287,0.034346,0.035628,0.035628,0.038001,0.037809,0.038579,0.037649,0.078504,forest
'01195.1',65.165296,81.703012,93.163853,78.069675,0.006896,0.086766,0.230881,0.427011,0.578759,0.521827,0.339935,0.168178,0.071345,0.022589,0.007992,0.003065,0.001086,0.000553,0.000262,0.000349,0.218450,0.072497,0.075149,0.068941,0.057636,0.053624,0.051177,0.048880,0.046891,0.045668,0.041678,0.039849,0.037163,0.037883,0.033333,0.071182,forest
'01195.3',108.427967,130.734801,139.561458,125.068618,0.000000,0.001565,0.018493,0.070557,0.168853,0.310677,0.451791,0.508976,0.480383,0.337492,0.206549,0.118780,0.062804,0.026174,0.012803,0.015505,0.255727,0.104557,0.094421,0.069279,0.056908,0.049246,0.042142,0.039907,0.041584,0.037513,0.036316,0.030090,0.028733,0.031846,0.027137,0.054593,forest
'01195.2',192.759581,205.104482,188.926235,199.572990,0.000000,0.000000,0.000409,0.007362,0.014929,0.027609,0.046424,0.068307,0.107369,0.161156,0.266275,0.354216,0.407184,0.404730,0.351148,0.552593,0.300454,0.143764,0.101134,0.066893,0.044218,0.035828,0.029252,0.026757,0.031066,0.031973,0.022902,0.029252,0.027891,0.032653,0.023129,0.052834,forest
'00846.2',128.146172,134.847657,132.513341,132.575442,0.002148,0.022162,0.067137,0.117875,0.169157,0.231347,0.313853,0.407418,0.457052,0.457748,0.370930,0.238094,0.130688,0.061070,0.026957,0.015188,0.286998,0.110180,0.105320,0.084336,0.057101,0.042168,0.034056,0.029363,0.027704,0.025475,0.026062,0.026799,0.027419,0.029397,0.028157,0.059464,forest
'00846.1',96.200503,104.445484,109.604275,102.561097,0.010305,0.063223,0.152491,0.257245,0.349873,0.411615,0.458328,0.459068,0.354285,0.228438,0.116510,0.047310,0.016709,0.005067,0.001509,0.000455,0.239852,0.082762,0.086585,0.074609,0.061846,0.049196,0.041437,0.039807,0.036827,0.035534,0.035618,0.034746,0.034606,0.038513,0.034297,0.073766,forest
'01006.1',123.426714,129.895183,118.410768,126.654739,0.007095,0.028911,0.067627,0.120506,0.172351,0.270398,0.359394,0.451547,0.474872,0.422860,0.314170,0.177658,0.088689,0.037571,0.014777,0.008073,0.270321,0.103649,0.095354,0.077444,0.058273,0.045962,0.037344,0.035791,0.032185,0.030280,0.030896,0.031159,0.027876,0.032596,0.028081,0.062788,forest
'02917.2',106.202663,112.943110,109.095059,110.491364,0.012540,0.109024,0.178201,0.223924,0.279323,0.327372,0.402527,0.444081,0.438991,0.327423,0.213293,0.115369,0.049305,0.020007,0.007484,0.004437,0.220187,0.081318,0.085374,0.073560,0.052696,0.044723,0.039253,0.036764,0.037302,0.039591,0.041389,0.042510,0.042710,0.044231,0.040298,0.078092,forest
'01749.1',79.778045,89.503494,98.902117,87.649044,0.009738,0.066502,0.183729,0.335836,0.470300,0.521059,0.474982,0.320873,0.150648,0.065552,0.024633,0.009059,0.002511,0.000814,0.000271,0.000000,0.206224,0.075495,0.074784,0.064536,0.055606,0.051818,0.048334,0.048740,0.046271,0.048097,0.046102,0.043227,0.042922,0.041434,0.036259,0.070151,forest
'01749.2',97.601070,111.102364,117.969236,107.830779,0.003816,0.025215,0.080124,0.174850,0.293895,0.401051,0.503360,0.520268,0.365197,0.209256,0.106395,0.046872,0.018651,0.007718,0.003006,0.001141,0.224979,0.083926,0.085205,0.068529,0.056541,0.049109,0.045313,0.044647,0.045140,0.042449,0.040904,0.039865,0.036642,0.037574,0.032739,0.066438,forest
'02917.1',142.529814,149.519676,136.543461,145.951503,0.002513,0.024051,0.053630,0.079264,0.102535,0.132617,0.189967,0.268552,0.392172,0.491516,0.508379,0.381341,0.209343,0.095875,0.036365,0.018798,0.254650,0.100682,0.097960,0.078305,0.052415,0.042560,0.032336,0.033710,0.033472,0.031861,0.034424,0.033948,0.034450,0.035771,0.034450,0.069006,forest
'01006.2',133.279378,134.901811,120.599344,132.792806,0.003670,0.013581,0.039641,0.072675,0.140946,0.260971,0.400816,0.464683,0.451102,0.386501,0.323002,0.218026,0.135441,0.065335,0.027896,0.016150,0.236813,0.102583,0.102583,0.081120,0.058203,0.040742,0.038559,0.038559,0.039651,0.033467,0.039287,0.033103,0.029829,0.039287,0.027283,0.058931,forest
'02348.1',142.176303,148.049992,128.725234,144.089465,0.003875,0.033240,0.069387,0.092505,0.129797,0.161633,0.223239,0.315437,0.429155,0.461879,0.447882,0.346143,0.230310,0.130201,0.060023,0.041022,0.236704,0.095743,0.097088,0.075374,0.053766,0.040921,0.035554,0.034606,0.033642,0.035753,0.036884,0.037542,0.037939,0.039897,0.037236,0.071352,forest
'02348.2',72.131726,84.306797,91.773540,81.506985,0.005885,0.071570,0.200560,0.407220,0.628760,0.494769,0.316438,0.185039,0.104778,0.051352,0.023389,0.010063,0.003995,0.001769,0.000274,0.000091,0.220670,0.085377,0.079246,0.069284,0.058694,0.049255,0.043159,0.042462,0.042671,0.043089,0.042671,0.040581,0.039466,0.037690,0.035844,0.069841,forest
'02348.3',89.395068,97.305024,96.204748,94.808350,0.021935,0.180808,0.295183,0.289856,0.338427,0.365375,0.412379,0.432121,0.370389,0.208696,0.091814,0.038856,0.013161,0.002194,0.001253,0.000000,0.265616,0.115879,0.093695,0.072096,0.051080,0.038529,0.034734,0.038237,0.030940,0.030648,0.031524,0.035610,0.031524,0.035902,0.025102,0.068885,forest
'02348.4',100.544508,104.171342,93.881852,101.916703,0.021841,0.132040,0.206829,0.250677,0.320999,0.368818,0.437485,0.453866,0.397774,0.241411,0.139651,0.058243,0.023165,0.007446,0.004798,0.001986,0.215975,0.087098,0.082141,0.066280,0.051409,0.042345,0.038805,0.040646,0.039796,0.040787,0.044186,0.039654,0.040079,0.047302,0.044045,0.079451,forest
'01046.1',150.734271,147.506126,145.324074,148.224632,0.000480,0.002765,0.008164,0.020014,0.045089,0.095137,0.175179,0.311343,0.474165,0.540800,0.476878,0.303283,0.143938,0.054772,0.018262,0.008787,0.392277,0.156367,0.137830,0.085870,0.047012,0.026710,0.018821,0.015312,0.012595,0.010506,0.010932,0.011073,0.011844,0.016671,0.013000,0.033180,grass
'01046.2',104.111552,110.511901,109.706093,108.501662,0.009278,0.026732,0.068471,0.141702,0.263852,0.408862,0.502102,0.518373,0.396491,0.218564,0.101173,0.038135,0.012210,0.003631,0.000619,0.000323,0.308176,0.111593,0.113851,0.092109,0.060816,0.044561,0.033933,0.026084,0.023618,0.023583,0.020770,0.019728,0.021742,0.023965,0.023548,0.051924,grass
'01310.3',72.218952,83.549158,90.989525,80.988811,0.006091,0.062791,0.181365,0.392729,0.613527,0.538737,0.329251,0.160297,0.080882,0.035174,0.015068,0.009480,0.005496,0.002977,0.001282,0.000275,0.246542,0.098617,0.087021,0.073073,0.054589,0.047184,0.042994,0.038345,0.038574,0.039263,0.035647,0.036852,0.032375,0.032604,0.032834,0.063487,forest
'02332.3',82.927837,93.105454,102.466602,91.122180,0.008467,0.095611,0.268122,0.377381,0.429343,0.457257,0.428338,0.341387,0.243185,0.134506,0.068432,0.030311,0.013377,0.005297,0.001856,0.000425,0.231088,0.086364,0.083526,0.071354,0.057277,0.050183,0.044134,0.039766,0.036816,0.037637,0.034874,0.037226,0.039168,0.039616,0.036928,0.074042,forest
'02332.2',132.911855,140.369627,137.800641,137.845223,0.002419,0.020443,0.069475,0.123748,0.153909,0.212174,0.277012,0.345156,0.426808,0.464750,0.422332,0.308866,0.182255,0.086813,0.040524,0.023387,0.299208,0.120310,0.108383,0.077392,0.050274,0.038609,0.028206,0.028641,0.024854,0.026987,0.026639,0.026856,0.028293,0.032167,0.026465,0.056716,forest
'02332.1',109.029518,117.734790,121.726315,115.582815,0.005042,0.049436,0.151971,0.224683,0.277783,0.342448,0.405653,0.429918,0.423558,0.342860,0.234130,0.145488,0.075491,0.035667,0.013748,0.006154,0.257770,0.097184,0.094040,0.079582,0.056973,0.043976,0.037228,0.035345,0.033803,0.031580,0.033983,0.032241,0.032842,0.034404,0.033022,0.066025,forest
'01310.1',134.028654,141.790116,127.892586,137.881866,0.006319,0.036128,0.076954,0.112405,0.137085,0.176332,0.249367,0.342488,0.426335,0.490303,0.443507,0.306626,0.173152,0.080380,0.033317,0.017377,0.269234,0.114218,0.102136,0.075685,0.049579,0.038296,0.032513,0.030378,0.031046,0.030485,0.032298,0.033549,0.031802,0.036073,0.030744,0.061963,forest
'01992.2',122.124753,133.733693,131.660280,130.014482,0.000227,0.001933,0.014653,0.056336,0.136196,0.253398,0.414046,0.524595,0.492408,0.375320,0.233551,0.141048,0.081281,0.043560,0.024092,0.018937,0.278768,0.098178,0.096920,0.079007,0.064064,0.055801,0.045261,0.042442,0.037129,0.034331,0.028953,0.025699,0.022490,0.023899,0.021362,0.045695,forest
'01992.3',189.215834,187.936813,156.117732,184.697702,0.000000,0.000772,0.004325,0.013748,0.031203,0.058544,0.114308,0.178259,0.256112,0.296737,0.337517,0.342461,0.343078,0.311103,0.284380,0.519947,0.290194,0.130750,0.101464,0.075433,0.055761,0.041414,0.032687,0.030321,0.027067,0.026180,0.030025,0.029729,0.026919,0.033131,0.024257,0.044668,forest
'01992.1',85.441475,98.401268,98.377451,94.501890,0.010230,0.043152,0.122725,0.268968,0.437537,0.507572,0.512360,0.373809,0.214413,0.104072,0.045959,0.018480,0.006961,0.002808,0.001000,0.000115,0.276266,0.104685,0.095054,0.080856,0.059715,0.050083,0.043282,0.040761,0.034078,0.031986,0.030630,0.026136,0.025850,0.027658,0.024067,0.048894,forest
'02933.1',140.414211,147.573090,135.422408,144.047525,0.002073,0.026494,0.062503,0.087042,0.119221,0.148083,0.206085,0.281064,0.396021,0.482845,0.493486,0.377917,0.209026,0.092194,0.036443,0.018952,0.242848,0.095420,0.095661,0.071099,0.052749,0.041370,0.034818,0.033917,0.034778,0.033416,0.036261,0.037703,0.039166,0.041349,0.035760,0.073684,forest
'02933.2',102.822683,109.687686,106.181141,107.234965,0.018850,0.148113,0.208543,0.244200,0.280566,0.331196,0.408933,0.439335,0.409516,0.319706,0.203476,0.108828,0.048982,0.018558,0.005192,0.001397,0.218244,0.086012,0.090016,0.073027,0.053407,0.042634,0.037353,0.036056,0.037105,0.038783,0.041891,0.040594,0.040060,0.043492,0.042024,0.079301,forest
'01672.3',122.980116,87.181096,52.832321,93.947393,0.000000,0.000014,0.000242,0.002114,0.018468,0.928126,0.371050,0.023519,0.001923,0.000391,0.000214,0.000237,0.000172,0.000112,0.000149,0.000233,0.413176,0.295888,0.096399,0.030560,0.014119,0.007040,0.005706,0.007021,0.007563,0.010406,0.011760,0.015319,0.017040,0.023964,0.016440,0.027600,water
'01672.2',68.942886,45.960203,29.672203,50.997671,0.004711,0.297791,0.546018,0.636339,0.447301,0.090320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058348,0.049385,0.036028,0.024956,0.020738,0.019508,0.018629,0.029350,0.039895,0.057293,0.075220,0.108787,0.122496,0.126714,0.091388,0.121265,water
'01672.1',180.919545,178.161662,178.436436,179.032407,0.000000,0.000000,0.000000,0.000000,0.005947,0.027755,0.160250,0.382947,0.385260,0.270938,0.215428,0.148685,0.115975,0.110688,0.110688,0.706090,0.218342,0.139672,0.081195,0.065208,0.057636,0.059318,0.034077,0.030711,0.036180,0.029870,0.037021,0.034497,0.031132,0.047118,0.031132,0.066891,water
'01117.2',96.380559,102.852561,101.392456,100.752130,0.007565,0.073378,0.141200,0.213943,0.327422,0.449630,0.511474,0.467406,0.315572,0.177757,0.083218,0.033700,0.012168,0.003016,0.001323,0.000476,0.261847,0.102648,0.091550,0.071231,0.055024,0.042927,0.038581,0.036174,0.033531,0.030301,0.032298,0.032122,0.035351,0.035880,0.032533,0.068002,forest
'00658.1',111.976064,110.447098,119.739967,111.955756,0.000000,0.000000,0.000103,0.002838,0.064552,0.448031,0.793131,0.363805,0.150145,0.082858,0.049323,0.031062,0.021076,0.014192,0.010008,0.011422,0.283898,0.100318,0.110518,0.097493,0.074870,0.054906,0.040966,0.034859,0.030413,0.025760,0.023973,0.022706,0.021397,0.021875,0.019424,0.036625,grass
'00834.1',101.744427,107.478761,102.945538,105.248118,0.015120,0.132665,0.220136,0.251162,0.308414,0.361199,0.401036,0.438618,0.392369,0.305705,0.184871,0.093552,0.035824,0.013610,0.004468,0.001427,0.232033,0.094930,0.093932,0.072186,0.051319,0.041375,0.034106,0.034186,0.034525,0.035164,0.040376,0.038000,0.039737,0.044410,0.038299,0.075421,forest
'00834.2',134.572208,138.375389,122.040978,135.378622,0.006557,0.044661,0.087532,0.113128,0.138250,0.185597,0.252430,0.359422,0.449772,0.494881,0.421622,0.283214,0.140883,0.068835,0.031047,0.017643,0.262301,0.113720,0.105053,0.074457,0.049204,0.038377,0.032092,0.029157,0.028105,0.031261,0.031067,0.033892,0.034556,0.036162,0.034695,0.065901,forest
'00834.3',163.864882,166.931939,143.678114,163.365858,0.000582,0.007490,0.019998,0.029452,0.041887,0.061740,0.082465,0.143259,0.235541,0.403161,0.578272,0.533622,0.324114,0.142459,0.051195,0.025525,0.303924,0.127838,0.107067,0.074074,0.051190,0.033912,0.031431,0.025273,0.023068,0.027020,0.024354,0.029869,0.025273,0.032993,0.028766,0.053947,forest
'00658.2',85.996351,89.653257,98.427541,89.566832,0.002515,0.015492,0.071739,0.170076,0.455050,0.744141,0.423732,0.141051,0.060765,0.032698,0.019009,0.012220,0.008681,0.006143,0.004162,0.004162,0.294788,0.122172,0.106160,0.090186,0.068633,0.044214,0.039820,0.031527,0.025910,0.024687,0.024763,0.022203,0.023082,0.026177,0.018649,0.037030,grass
'00033.3',109.589675,122.768168,104.952419,116.794713,0.001684,0.030486,0.083497,0.144666,0.238105,0.343665,0.435122,0.477927,0.456954,0.342773,0.200947,0.098921,0.042409,0.017109,0.007431,0.003468,0.249741,0.101728,0.099221,0.075527,0.054908,0.043512,0.039134,0.034455,0.032985,0.032784,0.034689,0.034589,0.032584,0.035324,0.033386,0.065435,forest
'00033.2',27.868687,38.483984,69.172579,38.807788,0.017854,0.628982,0.731621,0.251408,0.072648,0.016227,0.003694,0.002551,0.002243,0.002814,0.001979,0.002023,0.001627,0.001715,0.000396,0.000308,0.202732,0.078656,0.078304,0.063165,0.058587,0.049856,0.045912,0.043659,0.042884,0.041476,0.046053,0.043025,0.043096,0.049574,0.038589,0.074431,?
'01420.1',138.227842,145.035080,131.581320,141.463608,0.002931,0.026730,0.062927,0.090669,0.120987,0.156420,0.212899,0.306925,0.427023,0.508368,0.472527,0.326000,0.175921,0.074702,0.035113,0.018880,0.274816,0.113600,0.106778,0.077157,0.049869,0.036324,0.031618,0.028573,0.028237,0.028751,0.029087,0.032310,0.033022,0.035533,0.031203,0.063118,forest
'01420.2',99.532532,109.347192,105.440139,105.964006,0.014337,0.116748,0.191127,0.214918,0.261684,0.342137,0.419255,0.485438,0.435978,0.297603,0.151497,0.065167,0.023924,0.007665,0.002960,0.000773,0.216905,0.085935,0.085999,0.071346,0.051422,0.043516,0.037929,0.037866,0.038203,0.040480,0.041766,0.041914,0.041365,0.044212,0.040649,0.080496,forest
'00658.3',57.517112,72.311469,76.963903,68.421566,0.012506,0.095415,0.282567,0.542256,0.614350,0.448091,0.192596,0.037960,0.010005,0.002501,0.001177,0.000221,0.000147,0.000000,0.000000,0.000000,0.322237,0.135112,0.108432,0.071839,0.063273,0.047607,0.035736,0.028026,0.024722,0.020438,0.022396,0.019337,0.021172,0.022519,0.017746,0.039408,forest
'00796.2',105.062438,117.077648,114.363403,113.166140,0.000486,0.011553,0.044810,0.122227,0.232308,0.377291,0.507724,0.554046,0.392704,0.219432,0.122389,0.061411,0.024321,0.010797,0.004508,0.002645,0.229360,0.085399,0.082083,0.068932,0.055246,0.047996,0.045608,0.042376,0.045917,0.043950,0.041674,0.037936,0.036616,0.037515,0.031248,0.068145,forest
'00796.1',80.072548,91.318085,90.015670,87.791764,0.015133,0.089104,0.194698,0.347495,0.493670,0.510160,0.448431,0.303326,0.162986,0.086088,0.042134,0.017846,0.005247,0.001767,0.000232,0.000089,0.217442,0.079625,0.081460,0.068634,0.055675,0.048770,0.045479,0.044400,0.045365,0.045952,0.045138,0.042054,0.040182,0.040106,0.033258,0.066459,forest
'01478.3',107.407828,121.459992,109.946488,115.936774,0.000000,0.002697,0.031726,0.117705,0.279350,0.464156,0.483668,0.437347,0.382143,0.272846,0.183695,0.098669,0.046638,0.016656,0.005711,0.002062,0.248530,0.109211,0.096205,0.073223,0.054694,0.047568,0.042936,0.040798,0.036166,0.037235,0.033137,0.037413,0.030465,0.034028,0.027436,0.050953,forest
'01478.2',180.779174,188.896447,160.204098,183.195824,0.000090,0.001495,0.007265,0.021017,0.031989,0.050704,0.076355,0.118359,0.192173,0.284492,0.385123,0.439892,0.469161,0.392567,0.284970,0.246883,0.313376,0.135129,0.113691,0.076622,0.051757,0.035496,0.028816,0.025984,0.024270,0.023186,0.023955,0.023221,0.022906,0.028711,0.024165,0.048715,forest
'01478.1',94.829797,110.885318,112.900438,106.316196,0.000061,0.005408,0.054321,0.190247,0.395918,0.535654,0.494360,0.364088,0.287276,0.199280,0.114787,0.060651,0.030663,0.011430,0.005285,0.002028,0.231603,0.090075,0.089818,0.075063,0.054982,0.048951,0.039905,0.038558,0.044781,0.039905,0.038109,0.038173,0.036441,0.039007,0.032976,0.061654,forest
'01478.4',44.292836,59.821900,74.768933,56.876338,0.019076,0.210749,0.520860,0.636439,0.486961,0.192152,0.066436,0.019495,0.004747,0.001213,0.000479,0.000210,0.000075,0.000000,0.000000,0.000000,0.184223,0.064853,0.068361,0.061533,0.055267,0.050258,0.048945,0.050652,0.053954,0.050708,0.049808,0.049526,0.045080,0.045155,0.041028,0.080649,forest
'00115.2',137.314538,146.668107,134.863655,142.524077,0.001456,0.018356,0.057449,0.071944,0.099963,0.140844,0.214001,0.317052,0.437643,0.515213,0.460676,0.332716,0.172547,0.067576,0.025217,0.012774,0.268223,0.110851,0.104086,0.074737,0.052400,0.038574,0.031194,0.030480,0.029201,0.028955,0.029349,0.032572,0.032252,0.036212,0.031268,0.069645,forest
'01266.3',157.480643,166.726799,140.256128,160.944977,0.002136,0.013554,0.043454,0.073354,0.118779,0.161739,0.208807,0.293086,0.358143,0.373421,0.373175,0.367425,0.321836,0.265650,0.213079,0.247496,0.245805,0.102201,0.092297,0.075172,0.056602,0.040028,0.036657,0.033494,0.033219,0.036451,0.034938,0.035007,0.035901,0.039821,0.032187,0.070220,forest
'02867.3',116.579775,122.112034,115.532845,119.710961,0.007819,0.076351,0.151447,0.184980,0.235270,0.290848,0.356099,0.410018,0.452122,0.410713,0.294806,0.179208,0.091351,0.037683,0.012780,0.005946,0.244438,0.103272,0.097626,0.071041,0.050813,0.039970,0.035128,0.033184,0.033072,0.033016,0.036549,0.036549,0.038138,0.037932,0.035614,0.073659,forest
'02867.1',84.054724,90.022843,92.197890,88.491516,0.032120,0.257461,0.331734,0.328482,0.381735,0.404101,0.411668,0.356566,0.271979,0.164465,0.081224,0.035203,0.014238,0.005101,0.003700,0.002410,0.225647,0.092833,0.086830,0.072893,0.051122,0.042372,0.036726,0.034183,0.036930,0.040796,0.041304,0.043237,0.041660,0.040999,0.037031,0.075436,forest
'02454.1',134.332627,140.859238,136.536878,138.412784,0.002289,0.023084,0.070156,0.116098,0.151359,0.194052,0.260110,0.338686,0.438537,0.480156,0.415792,0.315178,0.182835,0.088239,0.037889,0.019863,0.286389,0.117921,0.106571,0.081601,0.052816,0.039105,0.031660,0.029995,0.027664,0.026121,0.026605,0.026544,0.026665,0.030388,0.027906,0.062048,forest
'02454.2',105.056734,113.599777,117.325504,111.463351,0.007786,0.063688,0.158917,0.243589,0.297549,0.357160,0.404878,0.430321,0.417329,0.334615,0.208975,0.114001,0.052256,0.021940,0.008327,0.003630,0.234972,0.087917,0.088525,0.071726,0.053574,0.043844,0.039192,0.036866,0.036152,0.034997,0.036623,0.037003,0.038645,0.040013,0.039679,0.080270,forest
'00907.2',168.590366,174.238200,153.561124,170.196662,0.000709,0.005671,0.029064,0.058553,0.100376,0.133551,0.170270,0.258737,0.299001,0.339123,0.373432,0.352591,0.295740,0.266109,0.237329,0.434820,0.272311,0.114989,0.096547,0.074267,0.045922,0.038990,0.036019,0.033420,0.030202,0.033544,0.031192,0.030821,0.030449,0.034163,0.036267,0.060899,forest
'00907.1',99.294179,112.570296,116.097998,108.994780,0.005085,0.031991,0.091593,0.184505,0.306337,0.408463,0.465790,0.503802,0.384840,0.233454,0.133211,0.062452,0.025919,0.010422,0.004823,0.002397,0.230314,0.081946,0.086046,0.070992,0.057613,0.047993,0.046167,0.044427,0.042954,0.041779,0.040541,0.038523,0.036590,0.035597,0.031978,0.066539,forest
'01757.1',65.347046,80.956983,91.312605,77.469299,0.011966,0.117836,0.280826,0.458754,0.557429,0.500153,0.312579,0.170915,0.081417,0.042077,0.019761,0.007534,0.002763,0.001017,0.000182,0.000130,0.229293,0.086687,0.084713,0.071257,0.057012,0.048355,0.044802,0.041582,0.042098,0.041096,0.038089,0.039000,0.036297,0.036965,0.033897,0.068858,forest
'01757.3',165.691650,169.598405,156.257167,166.909600,0.000183,0.003252,0.020206,0.055685,0.114183,0.156239,0.199793,0.241958,0.281639,0.342257,0.387491,0.400937,0.360635,0.311528,0.236697,0.264722,0.270717,0.106193,0.090340,0.068933,0.051060,0.040458,0.034870,0.035207,0.033591,0.033928,0.032211,0.033827,0.031841,0.035409,0.032885,0.068529,forest
'01757.2',97.339744,107.401576,107.545805,104.396437,0.005534,0.061183,0.163920,0.280126,0.383306,0.448900,0.462917,0.402961,0.298162,0.215549,0.141394,0.086241,0.047427,0.024588,0.010754,0.004359,0.216415,0.079779,0.080093,0.070383,0.059393,0.048331,0.045795,0.045916,0.042631,0.042293,0.041520,0.040095,0.038742,0.040071,0.035530,0.073016,forest
'01986.2',161.695193,163.969290,147.548894,161.423830,0.002318,0.008851,0.031188,0.053103,0.080287,0.134234,0.222529,0.295441,0.389004,0.421035,0.404387,0.348123,0.274157,0.210939,0.166264,0.272471,0.261991,0.130237,0.101991,0.078104,0.052701,0.046256,0.036777,0.032986,0.030521,0.038294,0.031469,0.030711,0.029573,0.025403,0.026161,0.046825,forest
